Rank_,PK,Name,Platform,Year_,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1717,1717-Sonic the Hedgehog-PS3-2006,Sonic the Hedgehog,PS3,2006,Platform,Sega,0.41,0.07,0.04,0.66,1.18
1718,1718-Super Ghouls 'n Ghosts-SNES-1991,Super Ghouls 'n Ghosts,SNES,1991,Platform,Capcom,0.5,0.14,0.52,0.02,1.18
1719,1719-Spore-PC-2008,Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0,0.09,1.17
1720,1720-Soviet Strike-PS-1996,Soviet Strike,PS,1996,Simulation,Electronic Arts,0.65,0.44,0,0.08,1.17
1721,1721-Your Shape: Fitness Evolved 2012-X360-2011,Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.37,0,0.1,1.17
1722,1722-Army of Two-PS3-2008,Army of Two,PS3,2008,Shooter,Electronic Arts,0.74,0.26,0.02,0.15,1.17
1723,1723-Gun-PS2-2005,Gun,PS2,2005,Shooter,Activision,0.98,0.04,0,0.16,1.17
1724,1724-Ty the Tasmanian Tiger-PS2-2002,Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,0.57,0.45,0,0.15,1.17
1725,1725-Wario Land: Shake It!-Wii-2008,Wario Land: Shake It!,Wii,2008,Platform,Nintendo,0.6,0.31,0.15,0.11,1.17
1726,1726-Sonic Rush Adventure-DS-2007,Sonic Rush Adventure,DS,2007,Platform,Sega,0.54,0.49,0.01,0.12,1.17
1727,1727-Medal of Honor: Warfighter-X360-2012,Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,0.58,0.47,0.01,0.1,1.17
1728,1728-Mega Man 3-NES-1990,Mega Man 3,NES,1990,Platform,Capcom,0.68,0.1,0.39,0,1.17
1729,1729-Ratchet & Clank (2016)-PS4-2016,Ratchet & Clank (2016),PS4,2016,Platform,Sony Computer Entertainment,0.32,0.64,0.04,0.18,1.17
1730,1730-Mission: Impossible-N64-1997,Mission: Impossible,N64,1997,Action,Ocean,0.74,0.38,0.02,0.03,1.17
1731,1731-Romancing SaGa 2-SNES-1993,Romancing SaGa 2,SNES,1993,Role-Playing,SquareSoft,0,0,1.17,0,1.17
1732,1732-Cabela's Dangerous Hunts-PS2-2003,Cabela's Dangerous Hunts,PS2,2003,Sports,Zoo Digital Publishing,0.57,0.45,0,0.15,1.17
1733,1733-Cool Boarders 4-PS-1998,Cool Boarders 4,PS,1998,Sports,989 Studios,0.65,0.44,0,0.08,1.17
1734,1734-Rage Racer-PS-1996,Rage Racer,PS,1996,Racing,Sony Computer Entertainment,0.16,0.11,0.83,0.08,1.17
1735,1735-Medal of Honor: Rising Sun-XB-2003,Medal of Honor: Rising Sun,XB,2003,Shooter,Electronic Arts,0.76,0.36,0,0.05,1.17
1736,1736-Football Manager 2013-PC-2012,Football Manager 2013,PC,2012,Sports,Sega,0,0.95,0,0.22,1.17
1737,1737-Destruction Derby 2-PS-1996,Destruction Derby 2,PS,1996,Racing,Psygnosis,0.65,0.44,0,0.08,1.17
1738,1738-Mirror's Edge-X360-2008,Mirror's Edge,X360,2008,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.17
1739,1739-Destiny: The Taken King-XOne-2015,Destiny: The Taken King,XOne,2015,Shooter,Activision,0.82,0.23,0,0.11,1.17
1740,1740-Mario vs. Donkey Kong-GBA-2004,Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17
1741,1741-007: Quantum of Solace-PS3-2008,007: Quantum of Solace,PS3,2008,Action,Activision,0.43,0.52,0.02,0.2,1.16
1742,1742-EA Sports Active: More Workouts-Wii-2009,EA Sports Active: More Workouts,Wii,2009,Sports,Electronic Arts,0.78,0.28,0,0.1,1.16
1743,1743-Fallout: New Vegas-PC-2010,Fallout: New Vegas,PC,2010,Role-Playing,Bethesda Softworks,0.58,0.45,0,0.14,1.16
1744,1744-Need for Speed: Most Wanted-PSV-2012,Need for Speed: Most Wanted,PSV,2012,Racing,Electronic Arts,0.38,0.52,0.01,0.25,1.16
1745,1745-Final Fantasy Tactics: The War of the Lions-PSP-2007,Final Fantasy Tactics: The War of the Lions,PSP,2007,Role-Playing,Square Enix,0.45,0.25,0.3,0.16,1.16
1746,1746-Midnight Club 3: DUB Edition Remix-PS2-2006,Midnight Club 3: DUB Edition Remix,PS2,2006,Racing,Take-Two Interactive,0.97,0.04,0,0.16,1.16
1747,1747-Tom Clancy's Ghost Recon: Jungle Storm-PS2-2004,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004,Shooter,Ubisoft,0.57,0.44,0,0.15,1.16
1748,1748-SingStar-PS3-2007,SingStar,PS3,2007,Misc,Sony Computer Entertainment,0.45,0.58,0,0.13,1.16
1749,1749-Bushido Blade-PS-1997,Bushido Blade,PS,1997,Fighting,Sony Computer Entertainment,0.39,0.27,0.43,0.08,1.16
1750,1750-LEGO Star Wars III: The Clone Wars-DS-2011,LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,0.66,0.39,0,0.11,1.16
1751,1751-NASCAR Thunder 2002-PS2-2001,NASCAR Thunder 2002,PS2,2001,Racing,Electronic Arts,0.57,0.44,0,0.15,1.16
1752,1752-Jet Force Gemini-N64-1999,Jet Force Gemini,N64,1999,Shooter,Nintendo,0.78,0.28,0.07,0.02,1.16
1753,1753-Mega Man X-SNES-1993,Mega Man X,SNES,1993,Platform,Capcom,0.57,0.08,0.5,0.01,1.16
1754,1754-Yu-Gi-Oh! The Sacred Cards (American and Others sales)-GBA-2002,Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,2002,Role-Playing,Konami Digital Entertainment,0.84,0.27,0,0.05,1.16
1755,1755-Sega Rally Championship-SAT-1995,Sega Rally Championship,SAT,1995,Racing,Sega,0.21,0.16,0.77,0.02,1.16
1756,1756-Test Drive: Off Road-PS-1997,Test Drive: Off Road,PS,1997,Racing,Eidos Interactive,0.65,0.44,0,0.08,1.16
1757,1757-Medal of Honor Heroes 2-PSP-2007,Medal of Honor Heroes 2,PSP,2007,Shooter,Electronic Arts,0.5,0.39,0.02,0.25,1.16
1758,1758-Sniper: Ghost Warrior-X360-2010,Sniper: Ghost Warrior,X360,2010,Shooter,City Interactive,0.54,0.51,0,0.12,1.16
1759,1759-Rocksmith-PS3-2011,Rocksmith,PS3,2011,Misc,Ubisoft,0.52,0.38,0.09,0.17,1.16
1760,1760-LEGO Star Wars: The Video Game-XB-2005,LEGO Star Wars: The Video Game,XB,2005,Action,Eidos Interactive,0.83,0.28,0,0.05,1.16
1761,1761-FIFA Soccer 10-PSP-2009,FIFA Soccer 10,PSP,2009,Sports,Electronic Arts,0.15,0.68,0.01,0.32,1.16
1762,1762-Plants vs. Zombies: Garden Warfare-X360-2014,Plants vs. Zombies: Garden Warfare,X360,2014,Shooter,Electronic Arts,0.51,0.54,0,0.1,1.16
1763,1763-Worldwide Soccer Manager 2009-PC-2008,Worldwide Soccer Manager 2009,PC,2008,Simulation,Sega,0,1.14,0,0.01,1.15
1764,1764-Omerta: City of Gangsters-PS3-2011,Omerta: City of Gangsters,PS3,2011,Simulation,Konami Digital Entertainment,0.52,0.46,0,0.17,1.15
1765,1765-Gauntlet: Dark Legacy-PS2-2001,Gauntlet: Dark Legacy,PS2,2001,Action,Midway Games,0.56,0.44,0,0.15,1.15
1766,1766-Ninja Gaiden Sigma-PS3-2007,Ninja Gaiden Sigma,PS3,2007,Action,Eidos Interactive,0.57,0.33,0.09,0.16,1.15
1767,1767-Bad Boys: Miami Takedown-PS2-2004,Bad Boys: Miami Takedown,PS2,2004,Shooter,Empire Interactive,0.56,0.44,0,0.15,1.15
1768,1768-Kaboom!-2600-1980,Kaboom!,2600,1980,Misc,Activision,1.07,0.07,0,0.01,1.15
1769,1769-Red Dead Redemption: Undead Nightmare-PS3-2010,Red Dead Redemption: Undead Nightmare,PS3,2010,Action,Take-Two Interactive,0.44,0.46,0.06,0.18,1.15
1770,1770-Sonic and the Black Knight-Wii-2009,Sonic and the Black Knight,Wii,2009,Platform,Sega,0.69,0.35,0.01,0.11,1.15
1771,1771-Call of Duty 4: Modern Warfare-PC-2007,Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0,1.12,0,0.03,1.15
1772,1772-Qix-GB-1990,Qix,GB,1990,Puzzle,Nintendo,0.51,0.2,0.41,0.03,1.15
1773,1773-Derby Stallion III-SNES-1995,Derby Stallion III,SNES,1995,Sports,ASCII Entertainment,0,0,1.15,0,1.15
1774,1774-Doraemon-NES-1986,Doraemon,NES,1986,Action,Hudson Soft,0,0,1.15,0,1.15
1775,1775-High School Musical 2: Work This Out!-DS-2008,High School Musical 2: Work This Out!,DS,2008,Misc,Disney Interactive Studios,0.5,0.52,0,0.13,1.15
1776,1776-Ratchet & Clank: All 4 One-PS3-2011,Ratchet & Clank: All 4 One,PS3,2011,Platform,Sony Computer Entertainment,0.75,0.22,0.05,0.12,1.15
1777,1777-Donkey Konga-GC-2003,Donkey Konga,GC,2003,Misc,Nintendo,0.5,0.16,0.46,0.03,1.15
1778,1778-Fight Night Champion-PS3-2011,Fight Night Champion,PS3,2011,Fighting,Electronic Arts,0.45,0.51,0,0.19,1.15
1779,1779-Dragon Quest I & II-SNES-1993,Dragon Quest I & II,SNES,1993,Role-Playing,Enix Corporation,0,0,1.15,0,1.15
1780,1780-Tak and the Power of Juju-PS2-2003,Tak and the Power of Juju,PS2,2003,Platform,THQ,0.56,0.44,0,0.15,1.15
1781,1781-Asteroids-PS-1998,Asteroids,PS,1998,Shooter,Success,0.64,0.43,0,0.07,1.15
1782,1782-Puyo Puyo Sun Ketteiban-PS-1997,Puyo Puyo Sun Ketteiban,PS,1997,Puzzle,Compile,0,0,1.07,0.07,1.15
1783,1783-Pokemon Rumble Blast-3DS-2011,Pokemon Rumble Blast,3DS,2011,Action,Nintendo,0.47,0.26,0.35,0.07,1.14
1784,1784-Action Bass-PS-2000,Action Bass,PS,2000,Action,Take-Two Interactive,0.64,0.43,0,0.07,1.14
1785,1785-Tenchu: Wrath of Heaven-PS2-2003,Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,0.11,1.14
1786,1786-Shadow of the Colossus-PS2-2005,Shadow of the Colossus,PS2,2005,Action,Sony Computer Entertainment,0.78,0.03,0.2,0.13,1.14
1787,1787-Brave Fencer Musashi-PS-1998,Brave Fencer Musashi,PS,1998,Role-Playing,SquareSoft,0.25,0.17,0.65,0.07,1.14
1788,1788-Hot Shots Golf: Out of Bounds-PS3-2007,Hot Shots Golf: Out of Bounds,PS3,2007,Sports,Sony Computer Entertainment,0.31,0.03,0.76,0.04,1.14
1789,1789-Dance Dance Revolution Extreme 2-PS2-2005,Dance Dance Revolution Extreme 2,PS2,2005,Simulation,Konami Digital Entertainment,0.95,0.04,0,0.16,1.14
1790,1790-Mirror's Edge-PS3-2008,Mirror's Edge,PS3,2008,Platform,Electronic Arts,0.31,0.59,0.02,0.22,1.14
1791,1791-Rabbids Go Home-Wii-2009,Rabbids Go Home,Wii,2009,Platform,Ubisoft,0.26,0.75,0,0.14,1.14
1792,1792-South Park-N64-1998,South Park,N64,1998,Shooter,Acclaim Entertainment,0.9,0.23,0,0.02,1.14
1793,1793-Commando-NES-1986,Commando,NES,1986,Action,Capcom,0.71,0.16,0.25,0.03,1.14
1794,1794-Pilotwings-SNES-1990,Pilotwings,SNES,1990,Simulation,Nintendo,0.46,0.17,0.48,0.02,1.14
1795,1795-Resident Evil - Code: Veronica-DC-2000,Resident Evil - Code: Veronica,DC,2000,Action,Eidos Interactive,0.41,0.23,0.47,0.03,1.14
1796,1796-Super R.C. Pro-Am-GB-1991,Super R.C. Pro-Am,GB,1991,Racing,Nintendo,0.58,0.37,0.15,0.04,1.14
1797,1797-The Lord of the Rings: The Return of the King-XB-2003,The Lord of the Rings: The Return of the King,XB,2003,Action,Electronic Arts,0.71,0.38,0,0.05,1.14
1798,1798-LEGO Star Wars: The Video Game-GBA-2005,LEGO Star Wars: The Video Game,GBA,2005,Action,Eidos Interactive,0.82,0.3,0,0.02,1.14
1799,1799-Royal Palace of White Sword and The City of Gentiles-PS2-2005,Royal Palace of White Sword and The City of Gentiles,PS2,2005,Role-Playing,Take-Two Interactive,0,0.51,0,0.62,1.14
1800,1800-Guitar Hero 5-X360-2009,Guitar Hero 5,X360,2009,Misc,Activision,0.65,0.37,0,0.11,1.14
1801,1801-Mobile Suit Gundam: Federation vs. Zeon-PS2-2001,Mobile Suit Gundam: Federation vs. Zeon,PS2,2001,Simulation,Atari,0.12,0.1,0.88,0.03,1.14
1802,1802-Need for Speed Underground 2-GC-2004,Need for Speed Underground 2,GC,2004,Racing,Electronic Arts,0.7,0.39,0.01,0.03,1.14
1803,1803-MechAssault-XB-2002,MechAssault,XB,2002,Simulation,Microsoft Game Studios,1.01,0.1,0,0.03,1.13
1804,1804-ModNation Racers-PS3-2010,ModNation Racers,PS3,2010,Racing,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
1805,1805-LEGO Star Wars III: The Clone Wars-3DS-2011,LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0,0.09,1.13
1806,1806-Derby Stallion 99-PS-1999,Derby Stallion 99,PS,1999,Sports,ASCII Entertainment,0,0,1.06,0.07,1.13
1807,1807-Cars-GBA-2006,Cars,GBA,2006,Racing,THQ,0.81,0.3,0,0.02,1.13
1808,1808-Fantasy Life-3DS-2012,Fantasy Life,3DS,2012,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13
1809,1809-Tom Clancy's Rainbow Six 3: Black Arrow-XB-2004,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,Shooter,Ubisoft,0.99,0.12,0,0.02,1.13
1810,1810-WWE 2K15-PS4-2014,WWE 2K15,PS4,2014,Sports,Take-Two Interactive,0.38,0.56,0,0.19,1.13
1811,1811-Donkey Kong-NES-1983,Donkey Kong,NES,1983,Platform,Nintendo,0.23,0.05,0.84,0.01,1.13
1812,1812-Jampack Winter '98-PS-1998,Jampack Winter '98,PS,1998,Misc,Sony Computer Entertainment,0.63,0.43,0,0.07,1.13
1813,1813-WWE 2K14-X360-2013,WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.39,0,0.1,1.13
1814,1814-Alien: Isolation-PS4-2014,Alien: Isolation,PS4,2014,Shooter,Sega,0.34,0.56,0.04,0.19,1.13
1815,1815-Yakuza 3-PS3-2009,Yakuza 3,PS3,2009,Action,Sega,0.21,0.21,0.62,0.08,1.13
1816,1816-Pok̩mon Mystery Dungeon: Red Rescue Team (US weekly sales)-GBA-2005,Pok̩mon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005,Role-Playing,Nintendo,0.81,0.3,0,0.02,1.13
1817,1817-The Beatles: Rock Band-PS3-2009,The Beatles: Rock Band,PS3,2009,Misc,MTV Games,0.67,0.3,0,0.15,1.13
1818,1818-Dragon Age II-X360-2011,Dragon Age II,X360,2011,Action,Electronic Arts,0.72,0.3,0.01,0.09,1.12
1819,1819-Moon Patrol-2600-1982,Moon Patrol,2600,1982,Shooter,Atari,1.05,0.06,0,0.01,1.12
1820,1820-Supercar Street Challenge-PS2-2001,Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0,0.14,1.12
1821,1821-Pilotwings 64-N64-1996,Pilotwings 64,N64,1996,Simulation,Nintendo,0.56,0.24,0.3,0.02,1.12
1822,1822-Crackdown 2-X360-2010,Crackdown 2,X360,2010,Shooter,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
1823,1823-Final Fantasy XIV: A Realm Reborn-PS3-2013,Final Fantasy XIV: A Realm Reborn,PS3,2013,Role-Playing,Square Enix,0.36,0.33,0.28,0.15,1.12
1824,1824-Castlevania: Lords of Shadow-PS3-2010,Castlevania: Lords of Shadow,PS3,2010,Action,Konami Digital Entertainment,0.5,0.37,0.1,0.16,1.12
1825,1825-Rocksmith-X360-2011,Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.2,0.01,0.08,1.12
1826,1826-Disney Infinity 2.0: Marvel Super Heroes-X360-2014,Disney Infinity 2.0: Marvel Super Heroes,X360,2014,Action,Disney Interactive Studios,0.62,0.4,0,0.1,1.12
1827,1827-SOCOM: U.S. Navy SEALs Fireteam Bravo-PSP-2005,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0,0.01,0.08,1.12
1828,1828-Call Of Duty 2: Big Red One-XB-2005,Call Of Duty 2: Big Red One,XB,2005,Shooter,Activision,0.66,0.4,0,0.05,1.12
1829,1829-Yoshi's Cookie-NES-1992,Yoshi's Cookie,NES,1992,Puzzle,Nintendo,0.41,0.06,0.63,0.02,1.12
1830,1830-Guitar Hero 5-PS2-2009,Guitar Hero 5,PS2,2009,Misc,Activision,0.28,0.3,0,0.54,1.12
1831,1831-Worldwide Soccer Manager 2008-PC-2007,Worldwide Soccer Manager 2008,PC,2007,Sports,Russel,0,1.12,0,0,1.12
1832,1832-Spider-Man 2-XB-2004,Spider-Man 2,XB,2004,Action,Activision,0.82,0.26,0,0.04,1.12
1833,1833-Counter-Strike-XB-2003,Counter-Strike,XB,2003,Shooter,Microsoft Game Studios,0.85,0.23,0,0.04,1.11
1834,1834-Mad Max (2015)-PS4-2015,Mad Max (2015),PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.58,0.04,0.17,1.11
1835,"1835-Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)-PS2-2007","Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS2,2007,Action,Activision,0.63,0.37,0,0.11,1.11
1836,1836-GRID-PS3-2008,GRID,PS3,2008,Racing,Codemasters,0.31,0.57,0.03,0.2,1.11
1837,1837-Guitar Hero Encore: Rocks The 80s-PS2-2007,Guitar Hero Encore: Rocks The 80s,PS2,2007,Misc,RedOctane,0.92,0.04,0,0.15,1.11
1838,1838-Sunset Overdrive-XOne-2014,Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,0.62,0.4,0,0.08,1.11
1839,1839-Rock Band-PS2-N/A,Rock Band,PS2,,Misc,Electronic Arts,0.71,0.06,0,0.35,1.11
1840,1840-Tom Clancy's Splinter Cell: Chaos Theory-XB-2005,Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0,0.05,1.11
1841,1841-Donkey Kong Jr.-NES-1983,Donkey Kong Jr.,NES,1983,Platform,Nintendo,0.33,0.07,0.7,0.01,1.11
1842,1842-Arc the Lad-PS-1995,Arc the Lad,PS,1995,Role-Playing,Sony Computer Entertainment,0,0,1.1,0.01,1.11
1843,1843-NBA Jam Tournament Edition-GEN-1994,NBA Jam Tournament Edition,GEN,1994,Sports,Acclaim Entertainment,0.95,0.14,0,0.03,1.11
1844,1844-Need for Speed: ProStreet-Wii-2007,Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.54,0.46,0,0.12,1.11
1845,1845-Pikmin 3-WiiU-2013,Pikmin 3,WiiU,2013,Strategy,Nintendo,0.45,0.31,0.29,0.06,1.11
1846,1846-Legend of Mana-PS-1999,Legend of Mana,PS,1999,Role-Playing,SquareSoft,0.18,0.13,0.73,0.07,1.11
1847,1847-Lumines: Puzzle Fusion-PSP-2004,Lumines: Puzzle Fusion,PSP,2004,Puzzle,Ubisoft,0.52,0.35,0,0.23,1.11
1848,1848-Toy Story 3: The Video Game-PS3-2010,Toy Story 3: The Video Game,PS3,2010,Action,Disney Interactive Studios,0.51,0.42,0,0.17,1.11
1849,1849-Guitar Hero 5-PS3-2009,Guitar Hero 5,PS3,2009,Misc,Activision,0.53,0.4,0,0.17,1.1
1850,1850-Megamania-2600-1981,Megamania,2600,1981,Shooter,Activision,1.03,0.06,0,0.01,1.1
1851,1851-Medal of Honor: Airborne-X360-2007,Medal of Honor: Airborne,X360,2007,Shooter,Electronic Arts,0.45,0.53,0.01,0.12,1.1
1852,1852-The Legend of Zelda: Tri Force Heroes-3DS-2015,The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.52,0.33,0.17,0.08,1.1
1853,1853-Jungle Hunt-2600-1982,Jungle Hunt,2600,1982,Platform,Atari,1.03,0.06,0,0.01,1.1
1854,1854-Triple Play 98-PS-1997,Triple Play 98,PS,1997,Sports,Electronic Arts,0.61,0.42,0,0.07,1.1
1855,1855-LEGO The Lord of the Rings-PS3-2012,LEGO The Lord of the Rings,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.36,0.53,0,0.21,1.1
1856,1856-Petz Dogz 2-DS-2007,Petz Dogz 2,DS,2007,Simulation,Ubisoft,0.47,0.52,0,0.12,1.1
1857,1857-WWE SmackDown vs. Raw 2011-PS3-2010,WWE SmackDown vs. Raw 2011,PS3,2010,Fighting,THQ,0.44,0.46,0.01,0.18,1.1
1858,1858-Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories-GB-1999,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Strategy,Konami Digital Entertainment,0,0,1.1,0,1.1
1859,1859-Lode Runner-NES-1984,Lode Runner,NES,1984,Puzzle,Hudson Soft,0,0,1.1,0,1.1
1860,1860-The Final Fantasy Legend-GB-1989,The Final Fantasy Legend,GB,1989,Role-Playing,SquareSoft,0,0,1.1,0,1.1
1861,1861-Famicom Jump: Eiyuu Retsuden-NES-1989,Famicom Jump: Eiyuu Retsuden,NES,1989,Role-Playing,Namco Bandai Games,0,0,1.1,0,1.1
1862,1862-F-Zero X-N64-1998,F-Zero X,N64,1998,Racing,Nintendo,0.45,0.33,0.29,0.03,1.1
1863,1863-Popeye-NES-1983,Popeye,NES,1983,Platform,Nintendo,0.51,0.12,0.45,0.02,1.1
1864,1864-NERF N-Strike-Wii-2008,NERF N-Strike,Wii,2008,Shooter,Electronic Arts,0.92,0.09,0,0.09,1.1
1865,1865-NBA Live 2001-PS2-2001,NBA Live 2001,PS2,2001,Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1
1866,1866-SingStar Legends-PS2-2006,SingStar Legends,PS2,2006,Misc,Sony Computer Entertainment,0.12,0.75,0,0.23,1.1
1867,1867-SingStar Rocks!-PS2-2006,SingStar Rocks!,PS2,2006,Misc,Sony Computer Entertainment,0,0.84,0,0.25,1.1
1868,1868-Tales of Symphonia-GC-2003,Tales of Symphonia,GC,2003,Role-Playing,Nintendo,0.54,0.21,0.31,0.04,1.1
1869,1869-Untold Legends: Brotherhood of the Blade-PSP-2005,Untold Legends: Brotherhood of the Blade,PSP,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.1
1870,1870-Star Ocean: The Second Story-PS-1998,Star Ocean: The Second Story,PS,1998,Role-Playing,Sony Computer Entertainment,0.26,0.1,0.72,0.02,1.1
1871,1871-Lightning Returns: Final Fantasy XIII-PS3-2013,Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,0.31,0.22,0.45,0.12,1.1
1872,1872-Star Wars: The Force Unleashed-PSP-2008,Star Wars: The Force Unleashed,PSP,2008,Action,LucasArts,0.43,0.41,0,0.25,1.09
1873,1873-Imagine: Babysitters-DS-2008,Imagine: Babysitters,DS,2008,Simulation,Ubisoft,0.63,0.36,0,0.1,1.09
1874,1874-The Simpsons Game-PSP-2007,The Simpsons Game,PSP,2007,Action,Electronic Arts,0.24,0.55,0,0.31,1.09
1875,1875-Yakuza 2-PS2-2006,Yakuza 2,PS2,2006,Adventure,Sega,0.05,0.04,0.84,0.16,1.09
1876,1876-Skate 2-X360-2009,Skate 2,X360,2009,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09
1877,1877-Dragon Ball Z: The Legacy of Goku II-GBA-2003,Dragon Ball Z: The Legacy of Goku II,GBA,2003,Role-Playing,Atari,0.78,0.29,0,0.02,1.09
1878,1878-Virtua Fighter 5-PS3-2007,Virtua Fighter 5,PS3,2007,Fighting,Sega,0.29,0.52,0.08,0.2,1.09
1879,1879-NFL 2K1-DC-2000,NFL 2K1,DC,2000,Sports,Sega,1.02,0.05,0,0.02,1.09
1880,1880-BeatMania-PS-1998,BeatMania,PS,1998,Simulation,Konami Digital Entertainment,0,0,1.07,0.02,1.09
1881,1881-Namco Museum Battle Collection-PSP-2005,Namco Museum Battle Collection,PSP,2005,Misc,Sony Computer Entertainment,0.75,0.18,0,0.16,1.09
1882,1882-LEGO Star Wars II: The Original Trilogy-DS-2006,LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,0.96,0.04,0,0.08,1.09
1883,1883-Madden NFL 2004-XB-2003,Madden NFL 2004,XB,2003,Sports,Electronic Arts,1.02,0.02,0,0.05,1.09
1884,1884-Empire: Total War-PC-2009,Empire: Total War,PC,2009,Strategy,Sega,0.01,0.97,0,0.11,1.09
1885,1885-The Godfather-PS2-2006,The Godfather,PS2,2006,Action,Electronic Arts,0.89,0.03,0.01,0.15,1.09
1886,1886-Tiger Woods PGA Tour 10-Wii-2009,Tiger Woods PGA Tour 10,Wii,2009,Sports,Electronic Arts,0.61,0.37,0,0.11,1.09
1887,1887-Star Wars: Bounty Hunter-PS2-2002,Star Wars: Bounty Hunter,PS2,2002,Shooter,LucasArts,0.53,0.42,0,0.14,1.09
1888,1888-Densha De Go!-PS-1997,Densha De Go!,PS,1997,Simulation,Taito,0,0,1.02,0.07,1.09
1889,1889-Dante's Inferno-PS3-2010,Dante's Inferno,PS3,2010,Action,Electronic Arts,0.64,0.28,0.04,0.13,1.09
1890,1890-Sonic & Sega All-Stars Racing-DS-2010,Sonic & Sega All-Stars Racing,DS,2010,Racing,Sega,0.44,0.54,0,0.11,1.09
1891,1891-Skylanders Giants-PS3-2012,Skylanders Giants,PS3,2012,Action,Activision,0.35,0.52,0,0.22,1.09
1892,1892-Endless Ocean-Wii-2007,Endless Ocean,Wii,2007,Adventure,Nintendo,0.44,0.47,0.09,0.09,1.09
1893,1893-NFL Blitz 2000-PS-1998,NFL Blitz 2000,PS,1998,Sports,Midway Games,0.6,0.41,0,0.07,1.09
1894,1894-Sonic Free Riders-X360-2010,Sonic Free Riders,X360,2010,Racing,Sega,0.74,0.26,0,0.09,1.09
1895,1895-NASCAR Thunder 2004-PS2-2003,NASCAR Thunder 2004,PS2,2003,Racing,Electronic Arts,0.53,0.41,0,0.14,1.08
1896,1896-Prince of Persia-PS3-2008,Prince of Persia,PS3,2008,Action,Ubisoft,0.47,0.41,0.03,0.18,1.08
1897,1897-SpongeBob SquarePants: Revenge of the Flying Dutchman-PS2-2002,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002,Platform,THQ,0.53,0.41,0,0.14,1.08
1898,1898-Grand Theft Auto V-PC-2015,Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,0.36,0.64,0,0.08,1.08
1899,1899-The Biggest Loser-Wii-2009,The Biggest Loser,Wii,2009,Sports,THQ,0.87,0.12,0,0.09,1.08
1900,1900-Fisherman's Bass Club-PS2-2002,Fisherman's Bass Club,PS2,2002,Sports,Agetec,0.53,0.41,0,0.14,1.08
1901,1901-MySims Agents-DS-2009,MySims Agents,DS,2009,Adventure,Electronic Arts,0.55,0.43,0,0.11,1.08
1902,1902-Resident Evil: The Darkside Chronicles-Wii-2009,Resident Evil: The Darkside Chronicles,Wii,2009,Action,Capcom,0.48,0.32,0.2,0.09,1.08
1903,1903-NCAA Football 13-X360-2012,NCAA Football 13,X360,2012,Action,Electronic Arts,1.02,0,0,0.06,1.08
1904,1904-Grand Theft Auto: Chinatown Wars-PSP-2009,Grand Theft Auto: Chinatown Wars,PSP,2009,Action,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08
